0;0,497682888;0,416623525;0,24712929;0,0518206;0,0518206;0,0518206;0,0518206;0,038996712;0,038996712;0,038996712;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993
1;0,497682888;0,416623525;0,24712929;0,0518206;0,0518206;0,0518206;0,0518206;0,038996712;0,038996712;0,038996712;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993
2;0,484205915;0,416623525;0,24712929;0,0518206;0,0518206;0,0518206;0,0518206;0,038996712;0,038996712;0,038996712;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993
3;0,451274445;0,416623525;0,127846669;0,0518206;0,0518206;0,0518206;0,0518206;0,038996712;0,038996712;0,038996712;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993
4;0,451274445;0,416623525;0,127846669;0,0518206;0,0518206;0,0518206;0,0518206;0,038996712;0,038996712;0,038996712;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993
5;0,451274445;0,416623525;0,127846669;0,0518206;0,0518206;0,0518206;0,0518206;0,038996712;0,038996712;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993
6;0,451274445;0,416623525;0,127846669;0,0518206;0,0518206;0,0518206;0,0518206;0,038996712;0,038996712;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993
7;0,451274445;0,335755456;0,127846669;0,0518206;0,0518206;0,0518206;0,0518206;0,038996712;0,038996712;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993
8;0,451274445;0,335755456;0,127846669;0,0518206;0,0518206;0,0518206;0,0518206;0,038996712;0,038996712;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993
9;0,451274445;0,335755456;0,127846669;0,0518206;0,0518206;0,0518206;0,0518206;0,038996712;0,038996712;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,021917988;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993;0,009735993
