0;0,503659502;0,127478786;0,079465758;0,079465758;0,079465758;0,079465758;0,079465758;0,079465758;0,019914607;0,019914607;0,013772171;0,013772171;0,013772171;0,013772171;0,013772171;0,013772171;0,013772171;0,013772171;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056
1;0,503659502;0,127478786;0,079465758;0,079465758;0,079465758;0,079465758;0,079465758;0,079465758;0,019914607;0,019914607;0,013772171;0,013772171;0,013772171;0,013772171;0,013772171;0,013772171;0,013772171;0,013772171;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056
2;0,499628054;0,127478786;0,079465758;0,079465758;0,079465758;0,079465758;0,079465758;0,079465758;0,019914607;0,019914607;0,013772171;0,013772171;0,013772171;0,013772171;0,013772171;0,013772171;0,013772171;0,013772171;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056
3;0,499628054;0,127478786;0,079465758;0,079465758;0,079465758;0,079465758;0,079465758;0,079465758;0,019914607;0,019914607;0,013772171;0,013772171;0,013772171;0,013772171;0,013772171;0,013772171;0,013772171;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056
4;0,489886364;0,127478786;0,079465758;0,079465758;0,079465758;0,079465758;0,079465758;0,079465758;0,019914607;0,019914607;0,013772171;0,013772171;0,013772171;0,013772171;0,013772171;0,013772171;0,013772171;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056
5;0,489886364;0,127478786;0,079465758;0,079465758;0,079465758;0,079465758;0,079465758;0,079465758;0,019914607;0,019914607;0,013772171;0,013772171;0,013772171;0,013772171;0,013772171;0,013772171;0,013772171;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056
6;0,489886364;0,127478786;0,079465758;0,079465758;0,079465758;0,079465758;0,079465758;0,079465758;0,019914607;0,019914607;0,013772171;0,013772171;0,013772171;0,013772171;0,013772171;0,013772171;0,013772171;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056
7;0,489886364;0,127478786;0,079465758;0,079465758;0,079465758;0,079465758;0,079465758;0,079465758;0,019914607;0,019914607;0,013772171;0,013772171;0,013772171;0,013772171;0,013772171;0,013772171;0,013772171;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056
8;0,127478786;0,079465758;0,079465758;0,079465758;0,079465758;0,079465758;0,079465758;0,079465758;0,019914607;0,019914607;0,013772171;0,013772171;0,013772171;0,013772171;0,013772171;0,013772171;0,013772171;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056
9;0,127478786;0,079465758;0,079465758;0,079465758;0,079465758;0,079465758;0,079465758;0,079465758;0,019914607;0,019914607;0,013772171;0,013772171;0,013772171;0,013772171;0,013772171;0,013772171;0,013772171;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056;0,008457056
